Overall Average score,Overall Win percentage,Overall Average score in last 10 matches,Overall Win percentage in last 10 matches,Average score against a particular country,Win percentage against a particular country,Average score by this opposition against India,Average Score against a particular country in last 10 matches,Win percentage against a particular country in last 10 matches,Average score by this opposition against India in last 10 matches,Average score at this venue,Win percentage at this venue,Average score at this venue in last 10 matches,Win percentage at this venue in last 10 matches,Average score at this country venue,Win percentage at this country venue,Average score at this country venue in last 10 matches,Win percentage at this country venue in last 10 matches,Average score batting first/2nd,Win percentage batting 1st/2nd,Average score batting first/2nd in last 10 matches,Win percentage batting 1st/2nd in last 10 matches,Day-Night,Result
1.2882839086047644,0.0,1.1936936936936937,0.0,1.2864077669902914,0.0,1.2727272727272727,1.2155963302752293,0.0,1.209090909090909,0,0,0,0,1.1990950226244343,0,1.1990950226244343,0.0,1.2926829268292683,0.0,1.1990950226244343,0.0,1
1.059795819154108,0.0,0.98198198198198194,0.0,1.058252427184466,0.0,1.0478468899521531,1.0,0.0,0.99545454545454548,0.8260869565217391,0,0.81428571428571428,0.0,0.7737556561085973,0,0.77375565610859731,0.0,0,0,0,0,1
0.9204342894182468,0.0,0.85285285285285295,0.0,0,0,0,0,0,0,0,0,0,0,0.5972850678733032,0,0.59728506787330315,0.0,1.0634146341463415,0.0,0.98642533936651589,0.0,1
0.9698590179873603,0.0,0.89864864864864868,0.0,1.116504854368932,0.0,1.1148325358851674,1.0550458715596329,0.0,1.0590909090909091,0,0,0,0,0,0,0,0,1.0829268292682928,0.0,1.004524886877828,0.0,1
0.9256198347107438,0.0,0.85765765765765767,0.0,0.9320388349514563,0.0,0.9282296650717703,0.88073394495412849,0.0,0.88181818181818183,0,0,0,0,0.6968325791855203,0,0.69683257918552033,0.0,132.0,0.0,132.0,0.0,1
0.8977475287635716,0.0,0.83183183183183174,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.92760180995475117,0.0,1
0.8875616362247379,0.0,0.82239382239382242,0.14285714285714285,0.8252427184466019,1.0,0.7942583732057417,0.77981651376146788,1.0,0.75454545454545452,0,0,0,0,0.7692307692307693,1,0.76923076923076927,1.0,0.9658536585365853,0.2,0.89592760180995479,0.20000000000000001,1
0.824623237724842,0.0,0.76407657657657657,0.125,0.6043689320388349,0.5,0.5956937799043063,0.57110091743119262,0.5,0.56590909090909092,0,0,0,0,0.3574660633484163,0,0.3574660633484163,0.0,144.0,0.0,144.0,0.0,1
0.8318478906714202,0.0,0.77077077077077083,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,1.0407239819004526,0,1.0407239819004526,0.0,0.8691056910569105,0.16666666666666666,0.80618401206636492,0.16666666666666666,1
0.8410306271268838,0.0,0.77927927927927931,0.10000000000000001,0.8737864077669902,0.0,0.9952153110047847,0.82568807339449546,0.0,0.94545454545454544,1.2801932367149758,0,1.2619047619047619,0.0,0.8597285067873304,0,0.85972850678733037,0.0,0.8773519163763066,0.14285714285714285,0.81383322559793148,0.14285714285714285,1
0.8450081760728334,0.0,0.74189189189189186,0.10000000000000001,0,0,0,0,0,0,1.1111111111111112,0,1.0952380952380953,0.0,0.8235294117647058,0,0.82352941176470584,0.0,157.0,0.0,157.0,0.0,1
0.8519688867282451,0.0,0.75090090090090089,0.10000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8786585365853659,0.125,0.81504524886877827,0.125,1
